Name,StructType,Project_Id,ProjectLnk,Status,Appear_Dt,Appear_Src,Disapp_Dt,Disapp_Src,Editor,Edit_Dt,EditAction,Model_ID,Model_Cred,ModelBatch,Model_File,Model_Dt,Model_Note,Model_LOD,Survey_Dt,Survey_Src,Centr_Lat,Centr_Lon,Gnd_El_Ft,Z_Max_Ft,Z_MIn_Ft,Height_Ft,Tile_ID,Parcel_ID,Struct_ID,StructUse,GoogleLnk,NearMapLnk,Struct_Lnk,Parcel_Lnk,chgAction,chgStatus,chgStatDt,chgStatSrc,chgQAIssue,chgFlag,ChgEdBatch,RecInitUsr,RecInitDt,ChgFlagger,ChgFlagDt
141 REVERE ST,Building,0,,Current,18900101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_E0CV6OA,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3595551174,-71.0718639001,9.84,44.5000418333,5.00012083334,34.6600418333,BOS_H_4,0502448000,,,"https://www.google.com/maps/search//@42.357555117381295,-71.0718639000934,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3595551173813,-71.0718639000934,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502448000,,,,,,,,,,,
7 W HILL PL,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_15Y83B5,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3601561989,-71.0713178926,13.12,54.0000228333,5.00012083334,40.8800228333,BOS_H_4,0502485000,,,"https://www.google.com/maps/search//@42.3581561988997,-71.0713178925965,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3601561988997,-71.0713178925965,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502485000,,,,,,,,,,,
57 HANCOCK ST,Building,0,,Current,18760101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_ANDKLTL,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3594607785,-71.0645147694,68.88,130.999868833,62.5000058333,62.1198688333,BOS_H_4,0300089000,,,"https://www.google.com/maps/search//@42.357460778511395,-71.064514769404,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3594607785114,-71.064514769404,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300089000,,,,,,,,,,,
5 MYRTLE ST,Building,0,,Current,19990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_X39LNOO,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.359476175,-71.0647054133,67.7891291016,116.499897833,62.5000058333,48.7107687318,BOS_H_4,0300091000,,,"https://www.google.com/maps/search//@42.357476174980995,-71.0647054133291,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.359476174981,-71.0647054133291,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300091000,,,,,,,,,,,
7 MYRTLE ST,Building,0,,Current,19200101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_7MUFK0I,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3594768872,-71.0647767943,66.1118315766,122.999884833,60.5000098333,56.8880532567,BOS_H_4,0300092000,,,"https://www.google.com/maps/search//@42.3574768871718,-71.0647767942825,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3594768871718,-71.0647767942825,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300092000,,,,,,,,,,,
9 MYRTLE ST,Building,0,,Current,19200101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_3F4MKEF,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3594699472,-71.0648701509,66.2682590895,122.999884833,62.5000058333,56.7316257439,BOS_H_4,0300093000,,,"https://www.google.com/maps/search//@42.3574699471651,-71.0648701509178,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3594699471651,-71.0648701509178,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300093000,,,,,,,,,,,
37 37A JOY ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_PNOXAVN,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3596367706,-71.0648874074,64.3574483137,112.999904833,56.0000188333,48.6424565196,BOS_H_4,0300095000,,,"https://www.google.com/maps/search//@42.3576367706375,-71.0648874074203,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3596367706375,-71.0648874074203,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300095000,,,,,,,,,,,
39 JOY ST,Building,0,,Current,19990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_5GQH0ZE,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3597076428,-71.0649148798,62.32,101.499927833,54.0000228333,39.1799278333,BOS_H_4,0300095100,,,"https://www.google.com/maps/search//@42.357707642836,-71.0649148798213,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.359707642836,-71.0649148798213,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300095100,,,,,,,,,,,
41 JOY ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_43GTONJ,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3597678418,-71.06492206,61.359751427,108.499913833,51.0000288333,47.1401624064,BOS_H_4,0300096000,,,"https://www.google.com/maps/search//@42.3577678418394,-71.0649220599827,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3597678418394,-71.0649220599827,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300096000,,,,,,,,,,,
43 JOY ST,Building,0,,Current,19130101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_C13WAE0,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3598386033,-71.0649255027,58.8284437314,106.499917833,49.0000328333,47.6714741019,BOS_H_4,0300097000,,,"https://www.google.com/maps/search//@42.3578386033199,-71.0649255027268,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3598386033199,-71.0649255027268,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300097000,,,,,,,,,,,
42 44 S RUSSELL ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_HU70DSC,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3599304709,-71.065835105,47.3552050016,88.4999538333,41.0000488333,41.1447488318,BOS_H_4,0300181010,,,"https://www.google.com/maps/search//@42.3579304708826,-71.0658351049892,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3599304708826,-71.0658351049892,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300181010,,,,,,,,,,,
42 44 S RUSSELL ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_2SQYX6Y,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3599764624,-71.0658375449,45.92,88.4999538333,39.5000518333,42.5799538333,BOS_H_4,0300181010,,,"https://www.google.com/maps/search//@42.357976462444796,-71.0658375449132,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3599764624448,-71.0658375449132,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300181010,,,,,,,,,,,
1 GOODWIN PL,Building,0,,Current,19990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_DNP8WGL,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3597836912,-71.0690171964,52.4009235621,106.499917833,52.5000258333,54.0989942713,BOS_H_4,0502018000,,,"https://www.google.com/maps/search//@42.3577836911811,-71.0690171963627,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3597836911811,-71.0690171963627,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502018000,,,,,,,,,,,
2 GOODWIN PL,Building,0,,Current,19990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_DS77HWL,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3598396866,-71.0690210648,48.9733555104,103.499923833,51.0000288333,54.526568323,BOS_H_4,0502019000,,,"https://www.google.com/maps/search//@42.3578396866495,-71.0690210647583,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3598396866495,-71.0690210647583,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502019000,,,,,,,,,,,
3 GOODWIN PL,Building,0,,Current,19990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_F1TJVS9,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3598915605,-71.069024188,47.6876587533,103.499923833,39.5000518333,55.81226508,BOS_H_4,0502020000,,,"https://www.google.com/maps/search//@42.3578915604949,-71.0690241879811,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3598915604949,-71.0690241879811,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502020000,,,,,,,,,,,
65 PHILLIPS ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_9KQF4LA,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3603851526,-71.0690356386,28.9244646893,75.4999798333,23.0000848333,46.575515144,BOS_H_4,0502256000,,,"https://www.google.com/maps/search//@42.3583851525965,-71.0690356386311,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3603851525965,-71.0690356386311,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502256000,,,,,,,,,,,
73 REVERE ST,Building,0,,Current,19990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_4R2LLSJ,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3596626653,-71.0690391003,52.48,104.999920833,54.0000228333,52.5199208333,BOS_H_4,0502017000,,,"https://www.google.com/maps/search//@42.3576626652631,-71.0690391003435,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3596626652631,-71.0690391003435,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502017000,,,,,,,,,,,
66 PHILLIPS ST,Building,0,,Current,18300101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_OKZL9YM,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3601986953,-71.0690462281,35.2864157557,75.4999798333,26.0000788333,40.2135640777,BOS_H_4,0502067000,,,"https://www.google.com/maps/search//@42.3581986952916,-71.0690462281256,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3601986952916,-71.0690462281256,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502067000,,,,,,,,,,,
11 GROVE ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_D7C8H3L,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.36066466,-71.0689074973,18.4022648576,67.4999958333,15.0001008333,49.0977309757,BOS_H_4,0502249000,,,"https://www.google.com/maps/search//@42.3586646599982,-71.0689074973421,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3606646599982,-71.0689074973421,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502249000,,,,,,,,,,,
6 SENTRY HILL PL,Building,0,,Current,18900101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_B25W0I2,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3598129982,-71.0694849225,41.5234398672,86.9999568333,42.5000458333,45.4765169662,BOS_H_4,0502033000,,,"https://www.google.com/maps/search//@42.3578129981792,-71.0694849225438,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3598129981792,-71.0694849225438,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502033000,,,,,,,,,,,
5 SENTRY HILL PL,Building,0,,Current,18900101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_KGO0OPE,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3598773715,-71.0694887198,37.4633377802,85.4999598333,34.5000618333,48.0366220532,BOS_H_4,0502032000,,,"https://www.google.com/maps/search//@42.3578773714678,-71.0694887197731,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3598773714678,-71.0694887197731,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502032000,,,,,,,,,,,
79 A79 PHILLIPS ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_UGQJLX1,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3603883046,-71.0695253529,19.68,60.5000098333,13.0001048333,40.8200098333,BOS_H_4,0502263000,,,"https://www.google.com/maps/search//@42.3583883046352,-71.069525352865,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3603883046352,-71.069525352865,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502263000,,,,,,,,,,,
12 LINDALL PL,Building,0,,Current,19990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_69JYWSX,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3606035077,-71.0695418023,16.4,57.5000158333,8.00011483334,41.1000158333,BOS_H_4,0502235000,,,"https://www.google.com/maps/search//@42.358603507716296,-71.0695418022556,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3606035077163,-71.0695418022556,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502235000,,,,,,,,,,,
8 LINDALL PL,Building,0,,Current,19990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_8P9BQX2,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.360710785,-71.0695501002,16.4,56.0000188333,8.00011483334,39.6000188333,BOS_H_4,0502233000,,,"https://www.google.com/maps/search//@42.3587107849715,-71.069550100214,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3607107849715,-71.069550100214,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502233000,,,,,,,,,,,
80 PHILLIPS ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_MF3B97S,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3601776709,-71.0695751667,28.2216630308,65.4999998333,18.0000948333,37.2783368026,BOS_H_4,0502060000,,,"https://www.google.com/maps/search//@42.3581776709462,-71.0695751667469,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3601776709462,-71.0695751667469,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502060000,,,,,,,,,,,
3 MYRTLE ST,Building,0,,Current,19990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_P1KI11Z,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3594499218,-71.064613896,68.88,129.499871833,62.5000058333,60.6198718333,BOS_H_4,0300090000,,,"https://www.google.com/maps/search//@42.3574499217879,-71.0646138959644,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3594499217879,-71.0646138959644,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300090000,,,,,,,,,,,
50 50B JOY ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_HCLPPGY,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3601265589,-71.0651948294,45.0010666463,81.9999668333,41.0000488333,36.9989001871,BOS_H_4,0300156000,,,"https://www.google.com/maps/search//@42.3581265589434,-71.0651948294104,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3601265589434,-71.0651948294104,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300156000,,,,,,,,,,,
70 72 JOY ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_XAOBY2F,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.360633907,-71.0653293931,27.3912973212,81.9999668333,24.5000818333,54.6086695121,BOS_H_4,0300153000,,,"https://www.google.com/maps/search//@42.358633906964094,-71.0653293931191,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3606339069641,-71.0653293931191,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300153000,,,,,,,,,,,
Smith Court Residences,Building,0,,Current,18500101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_VKJQNI4,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3601367925,-71.0653715498,42.1624871725,70.4999898333,39.5000518333,28.3375026609,BOS_H_4,0300157000,,,"https://www.google.com/maps/search//@42.3581367925077,-71.0653715497546,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3601367925077,-71.0653715497546,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300157000,,,,,,,,,,,
32 34 JOY ST,Building,0,,Current,19200101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_5GD5ZFB,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3594963695,-71.0652931156,63.3684529888,152.500153917,62.5000058333,89.1317009278,BOS_H_4,0300168000,,,"https://www.google.com/maps/search//@42.3574963694836,-71.0652931156296,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3594963694836,-71.0652931156296,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300168000,,,,,,,,,,,
52 54 JOY ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_S8LXROQ,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3602215852,-71.0652402152,39.4547803233,85.4999598333,36.0000588333,46.04517951,BOS_H_4,0300155000,,,"https://www.google.com/maps/search//@42.3582215851553,-71.0652402151922,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3602215851553,-71.0652402151922,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300155000,,,,,,,,,,,
56 JOY ST,Building,0,,Current,19950101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_IPB3XRT,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3604185381,-71.0652287666,32.8,81.9999668333,28.0000748333,49.1999668333,BOS_H_4,0300154010,,,"https://www.google.com/maps/search//@42.3584185380939,-71.0652287666439,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3604185380939,-71.0652287666439,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300154010,,,,,,,,,,,
44 44A JOY ST,Building,0,,Current,19090101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_N4VPEO7,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3598933961,-71.0652336104,52.1634315458,103.499923833,44.5000418333,51.3364922875,BOS_H_4,0300164000,,,"https://www.google.com/maps/search//@42.3578933960927,-71.0652336104033,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3598933960927,-71.0652336104033,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300164000,,,,,,,,,,,
84 JOY ST,Building,0,,Current,19000101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_S71P6AS,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3609201485,-71.0652687668,22.96,51.0000288333,16.5000978333,28.0400288333,BOS_H_4,0300150000,,,"https://www.google.com/maps/search//@42.358920148498,-71.0652687668091,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.360920148498,-71.0652687668091,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300150000,,,,,,,,,,,
182 176 CAMBRIDGE ST,Building,0,,Current,19990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_K3W4ADU,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3609871324,-71.0652662816,22.1423154125,60.5000098333,15.0001008333,38.3576944209,BOS_H_4,0300149000,,,"https://www.google.com/maps/search//@42.3589871324292,-71.0652662816394,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3609871324292,-71.0652662816394,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300149000,,,,,,,,,,,
