Name,StructType,Project_Id,ProjectLnk,Status,Appear_Dt,Appear_Src,Disapp_Dt,Disapp_Src,Editor,Edit_Dt,EditAction,Model_ID,Model_Cred,ModelBatch,Model_File,Model_Dt,Model_Note,Model_LOD,Survey_Dt,Survey_Src,Centr_Lat,Centr_Lon,Gnd_El_Ft,Z_Max_Ft,Z_MIn_Ft,Height_Ft,Tile_ID,Parcel_ID,Struct_ID,StructUse,GoogleLnk,NearMapLnk,Struct_Lnk,Parcel_Lnk,chgAction,chgStatus,chgStatDt,chgStatSrc,chgQAIssue,chgFlag,ChgEdBatch,RecInitUsr,RecInitDt,ChgFlagger,ChgFlagDt
,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_6LP563O,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3832544152,-71.0796897343,45.92,73.9999828333,42.5000458333,28.0799828333,BOS_G_2,,,,"https://www.google.com/maps/search//@42.381254415173096,-71.0796897342578,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3832544151731,-71.0796897342578,21.00z,1d/3D",,,,,,,,,,,,,
MAIN ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_H3RNLWN,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3851636539,-71.0765305144,16.4,34.5000618333,10.0001108333,18.1000618333,BOS_G_2,0201915000,,,"https://www.google.com/maps/search//@42.3831636538755,-71.0765305143673,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3851636538755,-71.0765305143673,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201915000,,,,,,,,,,,
MAIN ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_JJQDW9D,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3850412802,-71.0765315537,16.4,34.5000618333,11.5001078333,18.1000618333,BOS_G_2,0201914000,,,"https://www.google.com/maps/search//@42.383041280151595,-71.0765315536934,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3850412801516,-71.0765315536934,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201914000,,,,,,,,,,,
,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_ZV39MKU,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3844732128,-71.0786920122,29.52,68.9999928333,26.0000788333,39.4799928333,BOS_G_2,,,,"https://www.google.com/maps/search//@42.3824732128176,-71.0786920122139,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3844732128176,-71.0786920122139,21.00z,1d/3D",,,,,,,,,,,,,
,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_27UJ0XI,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3837210932,-71.0793224188,42.64,86.9999568333,41.0000488333,44.3599568333,BOS_G_2,,,,"https://www.google.com/maps/search//@42.381721093193896,-71.0793224187989,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3837210931939,-71.0793224187989,21.00z,1d/3D",,,,,,,,,,,,,
,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_PCS3UQT,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3855276709,-71.0779276299,26.24,34.5000618333,21.5000878333,8.26006183334,BOS_G_2,,,,"https://www.google.com/maps/search//@42.3835276708544,-71.0779276298705,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3855276708544,-71.0779276298705,21.00z,1d/3D",,,,,,,,,,,,,
80 70 ALFORD ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_K349R8D,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3881237393,-71.0758729096,16.4,21.5000878333,6.50011783333,5.10008783334,BOS_G_2,0201836000,,,"https://www.google.com/maps/search//@42.386123739334195,-71.0758729096387,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3881237393342,-71.0758729096387,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201836000,,,,,,,,,,,
,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_K0H9IBN,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3881711512,-71.0760969893,16.4,19.5000918333,6.50011783333,3.10009183334,BOS_G_2,,,,"https://www.google.com/maps/search//@42.3861711512167,-71.0760969893149,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3881711512167,-71.0760969893149,21.00z,1d/3D",,,,,,,,,,,,,
,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_DME0NTQ,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3881587224,-71.0761386688,16.4,28.0000748333,6.50011783333,11.6000748333,BOS_G_2,,,,"https://www.google.com/maps/search//@42.3861587223874,-71.0761386687805,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3881587223874,-71.0761386687805,21.00z,1d/3D",,,,,,,,,,,,,
5 SHERMAN ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_AWPF8DI,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.38685642,-71.0765691988,16.4,34.5000618333,15.0001008333,18.1000618333,BOS_G_2,0201863000,,,"https://www.google.com/maps/search//@42.3848564200367,-71.0765691987658,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3868564200367,-71.0765691987658,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201863000,,,,,,,,,,,
80 70 ALFORD ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_F2Q1GDS,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3893738553,-71.075226906,13.12,23.0000848333,5.00012083334,9.88008483334,BOS_G_2,,,,"https://www.google.com/maps/search//@42.3873738553068,-71.0752269060014,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3893738553068,-71.0752269060014,21.00z,1d/3D",,,,,,,,,,,,,
20 ARLINGTON AV,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_64J22AH,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3868349627,-71.0748616896,19.68,28.0000748333,13.0001048333,8.32007483334,BOS_G_2,0201868000,,,"https://www.google.com/maps/search//@42.3848349627149,-71.0748616896108,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3868349627149,-71.0748616896108,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201868000,,,,,,,,,,,
RUTHERFORD AV,Building,0,,Current,19200101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_4O1R2EY,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3805778064,-71.0751861648,9.84,21.5000878333,5.00012083334,11.6600878333,BOS_G_2,0202162025,,,"https://www.google.com/maps/search//@42.378577806357896,-71.0751861648356,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3805778063579,-71.0751861648356,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202162025,,,,,,,,,,,
142 CAMBRIDGE ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_FGSWQ92,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.381915881,-71.0805060513,13.12,19.5000918333,6.50011783333,6.38009183334,BOS_G_2,0202103000,,,"https://www.google.com/maps/search//@42.379915881020196,-71.0805060512681,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3819158810202,-71.0805060512681,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202103000,,,,,,,,,,,
111 119 CAMBRIDGE ST,Building,0,,Current,20000101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_VW3JF9Z,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3826246194,-71.0799117602,13.12,21.5000878333,13.0001048333,8.38008783334,BOS_G_2,0202096000,,,"https://www.google.com/maps/search//@42.380624619404294,-71.0799117602299,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3826246194043,-71.0799117602299,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202096000,,,,,,,,,,,
SPICE ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_IK0MUEP,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3824192609,-71.0746870866,9.84,19.5000918333,5.00012083334,9.66009183334,BOS_G_2,0202152000,,,"https://www.google.com/maps/search//@42.380419260903096,-71.0746870866292,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3824192609031,-71.0746870866292,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202152000,,,,,,,,,,,
CAMBRIDGE ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_IO8WU9B,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3845240262,-71.0760092698,19.68,28.0000748333,15.0001008333,8.32007483334,BOS_G_2,0201924000,,,"https://www.google.com/maps/search//@42.3825240262404,-71.0760092697665,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3845240262404,-71.0760092697665,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201924000,,,,,,,,,,,
80 ARLINGTON AV,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_O3CL2D3,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3872283805,-71.0750558299,19.68,23.0000848333,11.5001078333,3.32008483334,BOS_G_2,0201850000,,,"https://www.google.com/maps/search//@42.385228380495896,-71.0750558299182,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3872283804959,-71.0750558299182,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201850000,,,,,,,,,,,
655 655A MYSTIC AV,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_HKAE9PF,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3860408933,-71.0763272894,29.52,34.5000618333,21.5000878333,4.98006183334,BOS_G_2,0201855000,,,"https://www.google.com/maps/search//@42.3840408933251,-71.0763272894281,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3860408933251,-71.0763272894281,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201855000,,,,,,,,,,,
655 655A MYSTIC AV,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_4DFOYPH,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3860623627,-71.076354029,29.52,34.5000618333,21.5000878333,4.98006183334,BOS_G_2,0201855000,,,"https://www.google.com/maps/search//@42.384062362746896,-71.0763540289764,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3860623627469,-71.0763540289764,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201855000,,,,,,,,,,,
SHERMAN SQ,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_00Z4HEX,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3860720049,-71.0762450075,26.24,33.0000648333,21.5000878333,6.76006483334,BOS_G_2,0201856000,,,"https://www.google.com/maps/search//@42.384072004851,-71.0762450074801,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.386072004851,-71.0762450074801,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201856000,,,,,,,,,,,
655 655A MYSTIC AV,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_7OTAIZG,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.386106776,-71.0764270029,29.52,39.5000518333,24.5000818333,9.98005183334,BOS_G_2,,,,"https://www.google.com/maps/search//@42.384106775985195,-71.0764270029058,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3861067759852,-71.0764270029058,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=,,,,,,,,,,,
ROLAND ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_8M0NRVC,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3818773034,-71.0773992251,9.84,21.5000878333,5.00012083334,11.6600878333,BOS_G_2,0202129003,,,"https://www.google.com/maps/search//@42.379877303419995,-71.0773992250901,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.38187730342,-71.0773992250901,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202129003,,,,,,,,,,,
ROLAND ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_GTZR8X2,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3819273705,-71.0775287656,9.84,21.5000878333,5.00012083334,11.6600878333,BOS_G_2,0202129003,,,"https://www.google.com/maps/search//@42.3799273705126,-71.0775287655957,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3819273705126,-71.0775287655957,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202129003,,,,,,,,,,,
62 PERKINS ST,Building,0,,Current,18440101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_OM38L6K,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3837970452,-71.0781980404,26.24,34.5000618333,21.5000878333,8.26006183334,BOS_G_2,0202073000,,,"https://www.google.com/maps/search//@42.3817970452098,-71.0781980404132,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3837970452098,-71.0781980404132,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202073000,,,,,,,,,,,
14 BRIGHTON ST,Building,0,,Current,18800101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_DFZGXZ9,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3834056251,-71.0784133548,26.24,34.5000618333,21.5000878333,8.26006183334,BOS_G_2,0202046000,,,"https://www.google.com/maps/search//@42.381405625103,-71.0784133547928,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.383405625103,-71.0784133547928,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202046000,,,,,,,,,,,
6 PARKER ST,Building,0,,Current,18900101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_X7NEQG5,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3836788862,-71.0783058189,26.24,37.5000558333,21.5000878333,11.2600558333,BOS_G_2,0202070000,,,"https://www.google.com/maps/search//@42.3816788862282,-71.0783058189236,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3836788862282,-71.0783058189236,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202070000,,,,,,,,,,,
3 PARKER ST,Building,0,,Current,18850101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_GUI117N,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3841092177,-71.078835137,39.2714360935,42.5000458333,29.5000718333,3.22860973981,BOS_G_2,0202076000,,,"https://www.google.com/maps/search//@42.3821092176861,-71.0788351369888,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3841092176861,-71.0788351369888,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202076000,,,,,,,,,,,
24 PARKER ST,Building,0,,Current,18700101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_ES7687T,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3830436611,-71.0788283526,31.4202135595,42.5000458333,24.5000818333,11.0798322739,BOS_G_2,0202061000,,,"https://www.google.com/maps/search//@42.3810436611315,-71.0788283525658,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3830436611315,-71.0788283525658,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202061000,,,,,,,,,,,
26 PARKER ST,Building,0,,Current,18700101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_SBEG6P6,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3829037806,-71.0788547892,26.0002707369,36.0000588333,24.5000818333,9.99978809642,BOS_G_2,0202060000,,,"https://www.google.com/maps/search//@42.380903780633695,-71.0788547891916,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3829037806337,-71.0788547891916,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202060000,,,,,,,,,,,
99 103 CAMBRIDGE ST,Building,0,,Current,19780101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_PA9ZPHO,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3827507202,-71.0789423052,21.5673830782,36.0000588333,16.5000978333,14.4326757552,BOS_G_2,0202053000,,,"https://www.google.com/maps/search//@42.380750720227695,-71.0789423052326,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3827507202277,-71.0789423052326,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202053000,,,,,,,,,,,
36 PARKER ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_FQHCRT4,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3826570905,-71.0791179631,22.3909974855,33.0000648333,16.5000978333,10.6090673479,BOS_G_2,0202056000,,,"https://www.google.com/maps/search//@42.3806570904683,-71.0791179630768,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3826570904683,-71.0791179630768,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202056000,,,,,,,,,,,
ROLAND ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_8SUH0PA,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3817240256,-71.0786570484,9.84,18.0000948333,5.00012083334,8.16009483333,BOS_G_2,0202128000,,,"https://www.google.com/maps/search//@42.3797240255973,-71.0786570484306,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3817240255973,-71.0786570484306,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202128000,,,,,,,,,,,
,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_KITHQ69,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3848009292,-71.0784253513,26.24,34.5000618333,21.5000878333,8.26006183334,BOS_G_2,,,,"https://www.google.com/maps/search//@42.3828009292198,-71.0784253513142,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3848009292198,-71.0784253513142,21.00z,1d/3D",,,,,,,,,,,,,
19 -21 CALDWELL ST,Building,0,,Current,20140101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_S0GJ83Y,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3849776299,-71.0782320241,26.24,36.0000588333,19.5000918333,9.76005883334,BOS_G_2,0201889000,,,"https://www.google.com/maps/search//@42.382977629949195,-71.0782320241102,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3849776299492,-71.0782320241102,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201889000,,,,,,,,,,,
52 ROLAND ST,Building,0,,Current,19250101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_FW8SCZS,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3811966045,-71.079434693,9.84,51.0000288333,3.50012383334,41.1600288333,BOS_G_2,0202126000,,,"https://www.google.com/maps/search//@42.379196604467595,-71.0794346929785,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3811966044676,-71.0794346929785,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202126000,,,,,,,,,,,
37 BRIGHTON ST,Building,0,,Current,18850101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_KD4CJA2,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3841116238,-71.0773749606,16.4,46.0000388333,16.5000978333,29.6000388333,BOS_G_2,0201899000,,,"https://www.google.com/maps/search//@42.3821116237613,-71.0773749605978,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3841116237613,-71.0773749605978,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201899000,,,,,,,,,,,
